id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
81,-100,-120.0,40,1.5,14.0,-86.99,12.2211,-100,77.77,26.68,1.225267,0.805878,5.1693,0.1514
80,-100,-120.0,40,1.5,13.5,-87.33,11.7739,-100,78.16,26.21,1.232736,0.706196,3.165,0.1733
77,-100,-120.0,40,1.5,12.0,-87.95,10.8758,-100,78.35,25.98,1.197521,0.69721,3.4863,0.17
82,-100,-120.0,40,1.75,1.0,-88.84,6.4418,-100,79.25,24.9,1.220414,0.791627,4.8247,0.0955
78,-100,-120.0,40,1.5,12.5,-87.61,11.2706,-100,78.17,26.19,1.188279,0.694144,2.9957,0.1716
83,-100,-120.0,40,1.75,1.5,-88.77,6.8503,-100,77.94,26.47,1.184645,0.760278,4.4718,0.1185
84,-100,-120.0,40,1.75,2.0,-88.56,7.0782,-100,78.09,26.29,1.186373,0.737399,4.3486,0.135
85,-100,-120.0,40,1.75,2.5,-88.96,6.9782,-100,75.83,29.0,1.05786,0.675527,4.7634,0.1645
86,-100,-120.0,40,1.75,3.0,-88.47,6.7621,-100,78.71,25.54,1.221704,0.777515,5.3022,0.1091
92,-100,-120.0,40,1.75,6.0,-88.11,8.4787,-100,73.58,31.7,0.939662,0.600396,4.3231,0.1811
89,-100,-120.0,40,1.75,4.5,-87.9,7.646,-100,76.13,28.64,1.039716,0.628128,3.3258,0.1698
90,-100,-120.0,40,1.75,5.0,-88.48,7.9241,-100,77.04,27.55,1.097694,0.702387,4.6221,0.174
87,-100,-120.0,40,1.75,3.5,-88.34,7.4616,-100,77.89,26.53,1.222035,0.739531,4.8341,0.1452
88,-100,-120.0,40,1.75,4.0,-88.76,7.2943,-100,78.49,25.81,1.250421,0.685207,3.1893,0.1527
93,-100,-120.0,40,1.75,6.5,-88.11,8.4443,-100,75.97,28.83,1.038484,0.60142,2.2107,0.2108
94,-100,-120.0,40,1.75,7.0,-88.25,9.0983,-100,76.51,28.19,1.049204,0.629362,4.1005,0.1717
91,-100,-120.0,40,1.75,5.5,-88.42,8.3167,-100,78.38,25.95,1.197555,0.714938,3.9843,0.1559
95,-100,-120.0,40,1.75,7.5,-87.88,8.8958,-100,78.36,25.97,1.233089,0.701938,3.4211,0.1687
96,-100,-120.0,40,1.75,8.0,-87.51,9.28,-100,77.37,27.16,1.161161,0.668812,3.203,0.1748
97,-100,-120.0,40,1.75,8.5,-87.38,9.3533,-100,75.93,28.89,1.057126,0.673381,4.9739,0.1619
98,-100,-120.0,40,1.75,9.0,-87.11,10.0368,-100,78.08,26.31,1.179666,0.719403,4.0469,0.1345
100,-100,-120.0,40,1.75,10.0,-87.34,10.2271,-100,76.71,27.95,1.115989,0.684398,4.0758,0.1596
102,-100,-120.0,40,1.75,11.0,-87.41,10.7811,-100,77.45,27.06,1.139828,0.73722,4.5554,0.1434
99,-100,-120.0,40,1.75,9.5,-87.22,10.0884,-100,78.68,25.59,1.243066,0.712315,3.0397,0.1609
101,-100,-120.0,40,1.75,10.5,-87.37,10.4525,-100,78.08,26.3,1.224235,0.72167,3.7022,0.1761
105,-100,-120.0,40,1.75,12.5,-86.46,11.7652,-100,76.86,27.78,1.148626,0.763912,5.4074,0.1394
104,-100,-120.0,40,1.75,12.0,-86.63,11.4134,-100,78.88,25.35,1.277045,0.745344,3.7979,0.1489
103,-100,-120.0,40,1.75,11.5,-87.14,11.1309,-100,78.3,26.03,1.239338,0.755905,4.1087,0.1574
106,-100,-120.0,40,1.75,13.0,-86.37,12.1493,-100,78.98,25.23,1.271794,0.719265,2.6204,0.1477
107,-100,-120.0,40,1.75,13.5,-86.42,12.3532,-100,78.57,25.72,1.295695,0.712786,2.774,0.1706
108,-100,-120.0,40,1.75,14.0,-85.91,12.6504,-100,78.28,26.06,1.267746,0.732515,3.5815,0.1485
109,-100,-120.0,40,2.0,1.0,-87.35,7.8849,-100,78.55,25.74,1.242477,0.71335,3.5793,0.147
110,-100,-120.0,40,2.0,1.5,-87.37,8.2027,-100,77.13,27.45,1.138213,0.668195,3.531,0.1511
113,-100,-120.0,40,2.0,3.0,-87.13,7.825,-100,76.82,27.82,1.142262,0.68087,3.6024,0.1857
112,-100,-120.0,40,2.0,2.5,-87.21,7.8685,-100,76.93,27.69,1.100865,0.659139,4.3795,0.1497
111,-100,-120.0,40,2.0,2.0,-87.46,7.9516,-100,77.45,27.06,1.182213,0.73731,4.9824,0.1501
114,-100,-120.0,40,2.0,3.5,-87.32,8.2538,-100,75.75,29.09,1.021365,0.611057,3.815,0.1832
115,-100,-120.0,40,2.0,4.0,-87.27,8.5858,-100,77.18,27.39,1.107166,0.659738,4.2244,0.1638
116,-100,-120.0,40,2.0,4.5,-86.89,8.6106,-100,77.27,27.28,1.092285,0.639977,2.9426,0.1647
117,-100,-120.0,40,2.0,5.0,-87.05,8.8999,-100,78.72,25.53,1.229945,0.688662,2.8159,0.1565
118,-100,-120.0,40,2.0,5.5,-86.69,9.0795,-100,78.02,26.38,1.224947,0.800353,5.3762,0.139
120,-100,-120.0,40,2.0,6.5,-86.3,9.5822,-100,78.83,25.41,1.252041,0.773049,4.6116,0.1429
119,-100,-120.0,40,2.0,6.0,-86.24,9.4621,-100,78.02,26.37,1.174756,0.688045,3.1717,0.1644
121,-100,-120.0,40,2.0,7.0,-86.55,9.7815,-100,78.47,25.83,1.226363,0.766711,4.458,0.1346
123,-100,-120.0,40,2.0,8.0,-85.94,10.3214,-100,78.29,26.06,1.194894,0.711616,3.3653,0.1671
122,-100,-120.0,40,2.0,7.5,-86.2,9.7197,-100,78.54,25.75,1.244961,0.772221,5.0705,0.1396
124,-100,-120.0,40,2.0,8.5,-86.48,10.2932,-100,77.88,26.55,1.171688,0.696008,3.3562,0.1672
125,-100,-120.0,40,2.0,9.0,-86.31,10.9389,-100,78.32,26.03,1.244617,0.753194,4.254,0.1613
126,-100,-120.0,40,2.0,9.5,-85.93,10.9972,-100,77.91,26.52,1.202673,0.772218,4.9975,0.1317
127,-100,-120.0,40,2.0,10.0,-85.76,11.2008,-100,78.53,25.77,1.252332,0.716727,3.1546,0.1734
128,-100,-120.0,40,2.0,10.5,-85.7,11.1243,-100,77.94,26.47,1.163743,0.699648,3.8001,0.1429
130,-100,-120.0,40,2.0,11.5,-85.76,11.6946,-100,78.79,25.45,1.280602,0.774484,4.1301,0.1285
129,-100,-120.0,40,2.0,11.0,-85.63,11.4838,-100,78.16,26.21,1.216006,0.752719,4.3986,0.1456
131,-100,-120.0,40,2.0,12.0,-85.5,12.0888,-100,77.37,27.16,1.169609,0.710345,3.328,0.158
132,-100,-120.0,40,2.0,12.5,-85.02,12.3686,-100,78.29,26.05,1.290244,0.840282,5.6357,0.1211
133,-100,-120.0,40,2.0,13.0,-84.97,12.8062,-100,78.51,25.79,1.297547,0.795113,4.7923,0.1459
134,-100,-120.0,40,2.0,13.5,-84.46,13.0962,-100,76.92,27.7,1.073936,0.706445,4.3419,0.1475
135,-100,-120.0,40,2.0,14.0,-84.39,13.4685,-100,77.39,27.13,1.155332,0.736525,4.2148,0.1552
136,-100,-120.0,40,2.25,1.0,-86.08,8.6109,-100,79.6,24.48,1.366359,0.881848,5.5285,0.1172
138,-100,-120.0,40,2.25,2.0,-85.6,8.2122,-100,77.23,27.33,1.171354,0.709605,4.1116,0.1698
140,-100,-120.0,40,2.25,3.0,-85.61,9.166,-100,77.14,27.42,1.161947,0.778211,5.991,0.1341
137,-100,-120.0,40,2.25,1.5,-85.99,8.418,-100,79.1,25.09,1.248958,0.727363,3.7501,0.1275
139,-100,-120.0,40,2.25,2.5,-85.81,9.2674,-100,77.47,27.03,1.185637,0.72049,4.6662,0.1517
142,-100,-120.0,40,2.25,4.0,-85.82,9.2376,-100,78.39,25.94,1.275591,0.8038,4.9302,0.1493
141,-100,-120.0,40,2.25,3.5,-85.25,9.1807,-100,78.62,25.65,1.209334,0.716581,3.5858,0.1529
144,-100,-120.0,40,2.25,5.0,-85.13,9.759,-100,76.86,27.77,1.114797,0.6939,3.8459,0.1496
143,-100,-120.0,40,2.25,4.5,-85.36,9.6023,-100,78.14,26.23,1.16003,0.689372,3.7202,0.1709
145,-100,-120.0,40,2.25,5.5,-85.08,9.6096,-100,77.28,27.26,1.163529,0.690416,3.9029,0.1564
146,-100,-120.0,40,2.25,6.0,-85.29,9.835,-100,77.52,26.98,1.150089,0.661265,2.996,0.1753
147,-100,-120.0,40,2.25,6.5,-84.65,10.7178,-100,77.57,26.91,1.176678,0.725927,4.8424,0.1667
149,-100,-120.0,40,2.25,7.5,-84.55,10.4675,-100,78.17,26.2,1.201699,0.747589,4.8152,0.1572
148,-100,-120.0,40,2.25,7.0,-85.17,10.3779,-100,78.73,25.53,1.297307,0.806563,4.9587,0.1419
150,-100,-120.0,40,2.25,8.0,-84.77,11.0159,-100,77.46,27.06,1.17867,0.777531,5.6459,0.1483
151,-100,-120.0,40,2.25,8.5,-84.51,11.0098,-100,78.15,26.22,1.223933,0.76308,4.5825,0.1542
152,-100,-120.0,40,2.25,9.0,-84.61,11.5399,-100,77.14,27.43,1.10793,0.670718,3.7716,0.1743
154,-100,-120.0,40,2.25,10.0,-84.73,11.8162,-100,77.31,27.23,1.143377,0.709144,3.2656,0.1475
153,-100,-120.0,40,2.25,9.5,-84.0,11.8307,-100,77.55,26.94,1.150557,0.677492,3.4578,0.1666
155,-100,-120.0,40,2.25,10.5,-84.79,12.1627,-100,77.95,26.47,1.167976,0.674245,2.8452,0.1742
156,-100,-120.0,40,2.25,11.0,-84.29,11.9827,-100,78.19,26.17,1.239086,0.75983,4.2915,0.162
157,-100,-120.0,40,2.25,11.5,-83.93,12.4812,-100,77.98,26.42,1.199289,0.867691,6.4782,0.1243
158,-100,-120.0,40,2.25,12.0,-83.97,12.7796,-100,77.65,26.82,1.154652,0.680897,3.1433,0.1554
