id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
129,-100,-120.0,100,2.0,11.0,-62.71,11.8847,-100,0.28,39.87,0.164481,0.123679,0.0955,0.9957
132,-100,-120.0,100,2.0,12.5,-62.58,13.6556,-100,0.22,39.91,0.140676,0.103224,0.0994,0.996
131,-100,-120.0,100,2.0,12.0,-62.3,13.3367,-100,0.23,39.9,0.168971,0.122675,0.0579,0.9967
133,-100,-120.0,100,2.0,13.0,-62.02,13.9154,-100,0.18,39.94,0.138058,0.097026,0.1336,0.9953
135,-100,-120.0,100,2.0,14.0,-62.78,14.8051,-100,1.34,39.47,0.175604,0.124231,0.976,0.9732
136,-100,-120.0,100,2.25,1.0,-57.95,5.6111,-70,0.26,39.91,0.135491,0.096721,0.0869,0.996
137,-100,-120.0,100,2.25,1.5,-58.26,5.9834,-73,0.21,39.91,0.143893,0.106654,0.0899,0.9963
134,-100,-120.0,100,2.0,13.5,-62.64,14.1493,-100,0.17,39.93,0.142437,0.100094,0.0741,0.9966
138,-100,-120.0,100,2.25,2.0,-57.84,6.0122,-73,0.15,39.94,0.150683,0.104012,0.095,0.9963
140,-100,-120.0,100,2.25,3.0,-57.65,6.3109,-76,0.31,39.89,0.144958,0.110629,0.2136,0.9913
139,-100,-120.0,100,2.25,2.5,-58.79,6.094,-75,0.29,39.89,0.135161,0.099214,0.1235,0.9946
144,-100,-120.0,100,2.25,5.0,-58.5,7.1466,-83,0.53,39.81,0.153504,0.116525,0.2814,0.9896
142,-100,-120.0,100,2.25,4.0,-58.71,7.0396,-79,0.3,39.88,0.151823,0.111803,0.1069,0.994
141,-100,-120.0,100,2.25,3.5,-58.23,7.3548,-79,0.2,39.92,0.128876,0.097044,0.1041,0.9953
143,-100,-120.0,100,2.25,4.5,-58.35,7.9858,-83,0.23,39.93,0.145235,0.103369,0.1479,0.9936
145,-100,-120.0,100,2.25,5.5,-57.15,7.4958,-83,0.31,39.89,0.146046,0.108204,0.1712,0.994
147,-100,-120.0,100,2.25,6.5,-58.65,8.8711,-96,0.25,39.91,0.130325,0.091522,0.1209,0.996
146,-100,-120.0,100,2.25,6.0,-58.09,8.3935,-91,0.25,39.91,0.136702,0.098548,0.164,0.9943
148,-100,-120.0,100,2.25,7.0,-58.73,8.9894,-93,0.18,39.94,0.135272,0.094124,0.0958,0.997
149,-100,-120.0,100,2.25,7.5,-58.1,9.5697,-96,0.25,39.91,0.130887,0.10875,0.0948,0.9957
150,-100,-120.0,100,2.25,8.0,-58.24,9.5582,-96,0.37,39.87,0.147279,0.112652,0.1538,0.9933
151,-100,-120.0,100,2.25,8.5,-57.68,10.0903,-94,0.22,39.92,0.143111,0.109733,0.0563,0.997
152,-100,-120.0,100,2.25,9.0,-58.15,10.7218,-100,0.27,39.91,0.143128,0.108025,0.0423,0.9967
154,-100,-120.0,100,2.25,10.0,-58.25,11.6773,-100,0.23,39.91,0.130932,0.099698,0.1023,0.996
153,-100,-120.0,100,2.25,9.5,-57.92,11.4013,-99,0.57,39.8,0.172181,0.120843,0.267,0.9876
156,-100,-120.0,100,2.25,11.0,-58.11,12.648,-100,0.19,39.93,0.157911,0.124122,0.1113,0.9953
157,-100,-120.0,100,2.25,11.5,-57.99,12.5933,-100,0.37,39.87,0.132164,0.100347,0.2455,0.9903
155,-100,-120.0,100,2.25,10.5,-57.84,12.0078,-100,0.23,39.91,0.134711,0.098782,0.1068,0.9953
158,-100,-120.0,100,2.25,12.0,-58.18,13.2225,-100,0.18,39.94,0.134591,0.095861,0.1304,0.9957
159,-100,-120.0,100,2.25,12.5,-57.53,13.4453,-100,0.4,39.83,0.130182,0.090276,0.3319,0.9893
160,-100,-120.0,100,2.25,13.0,-57.8,14.1866,-100,0.12,39.94,0.138252,0.101044,0.0602,0.9977
161,-100,-120.0,100,2.25,13.5,-58.28,14.6135,-100,0.92,39.65,0.152406,0.105263,0.773,0.9813
163,-100,-120.0,100,2.5,1.0,-54.12,6.8414,-69,0.14,39.96,0.150609,0.112864,0.0682,0.997
162,-100,-120.0,100,2.25,14.0,-56.91,15.0033,-100,0.48,39.82,0.155189,0.117697,0.2547,0.9906
164,-100,-120.0,100,2.5,1.5,-53.16,6.309,-67,0.17,39.93,0.133855,0.097855,0.0907,0.9963
165,-100,-120.0,100,2.5,2.0,-54.12,6.4435,-74,0.26,39.89,0.150119,0.109506,0.1645,0.9933
166,-100,-120.0,100,2.5,2.5,-54.08,7.0888,-71,0.43,39.83,0.136404,0.104592,0.3567,0.988
167,-100,-120.0,100,2.5,3.0,-53.47,7.7336,-73,0.24,39.92,0.14589,0.109989,0.1249,0.995
168,-100,-120.0,100,2.5,3.5,-54.08,7.3893,-77,0.15,39.95,0.135008,0.097477,0.0478,0.998
169,-100,-120.0,100,2.5,4.0,-53.1,7.5119,-74,0.18,39.92,0.134284,0.093318,0.1365,0.995
170,-100,-120.0,100,2.5,4.5,-53.16,7.9761,-79,0.25,39.91,0.148599,0.110155,0.106,0.995
171,-100,-120.0,100,2.5,5.0,-53.75,7.5224,-79,0.69,39.72,0.169741,0.128455,0.3687,0.9869
172,-100,-120.0,100,2.5,5.5,-53.37,8.5985,-84,0.21,39.93,0.141565,0.102062,0.0698,0.9967
173,-100,-120.0,100,2.5,6.0,-53.63,9.0824,-87,0.32,39.89,0.138655,0.099302,0.2294,0.9926
176,-100,-120.0,100,2.5,7.5,-53.68,9.9783,-91,0.18,39.94,0.126062,0.087515,0.0652,0.997
174,-100,-120.0,100,2.5,6.5,-53.58,8.8096,-88,0.18,39.94,0.136863,0.100764,0.0983,0.9967
178,-100,-120.0,100,2.5,8.5,-53.87,10.3623,-91,0.17,39.92,0.129557,0.097275,0.0677,0.997
177,-100,-120.0,100,2.5,8.0,-53.41,10.5406,-92,0.26,39.91,0.138169,0.104171,0.1602,0.9946
179,-100,-120.0,100,2.5,9.0,-54.02,10.8504,-94,0.32,39.9,0.133794,0.100267,0.1584,0.9943
175,-100,-120.0,100,2.5,7.0,-53.41,9.6856,-88,0.41,39.83,0.177731,0.132818,0.3154,0.9876
180,-100,-120.0,100,2.5,9.5,-53.25,11.6731,-95,0.21,39.92,0.132256,0.100497,0.0669,0.9967
181,-100,-120.0,100,2.5,10.0,-53.4,11.605,-97,0.17,39.92,0.136184,0.104195,0.0459,0.9973
182,-100,-120.0,100,2.5,10.5,-53.4,12.5183,-99,0.29,39.89,0.143796,0.108579,0.1335,0.9946
183,-100,-120.0,100,2.5,11.0,-53.13,12.3667,-100,0.18,39.94,0.131465,0.091876,0.0922,0.9967
186,-100,-120.0,100,2.5,12.5,-53.43,13.6791,-100,0.26,39.89,0.173483,0.131055,0.1208,0.995
185,-100,-120.0,100,2.5,12.0,-53.68,13.5361,-100,0.23,39.91,0.13434,0.097738,0.1441,0.994
187,-100,-120.0,100,2.5,13.0,-53.36,14.6459,-100,0.45,39.84,0.156155,0.120973,0.1991,0.992
188,-100,-120.0,100,2.5,13.5,-53.19,14.8831,-100,0.27,39.9,0.129942,0.097859,0.0759,0.9957
189,-100,-120.0,100,2.5,14.0,-53.04,15.2035,-100,0.66,39.75,0.141386,0.099259,0.5646,0.9836
191,-100,-120.0,100,2.75,1.5,-48.63,7.4815,-65,0.23,39.93,0.147174,0.111765,0.117,0.9963
190,-100,-120.0,100,2.75,1.0,-48.85,6.6558,-61,0.33,39.88,0.140708,0.099749,0.2749,0.9913
193,-100,-120.0,100,2.75,2.5,-48.62,7.1436,-65,0.34,39.85,0.148042,0.105834,0.123,0.9946
192,-100,-120.0,100,2.75,2.0,-48.91,7.2944,-69,0.24,39.9,0.143038,0.109998,0.0982,0.9957
194,-100,-120.0,100,2.75,3.0,-48.78,7.3051,-68,0.45,39.83,0.168716,0.125634,0.2084,0.992
195,-100,-120.0,100,2.75,3.5,-48.53,7.4756,-70,0.48,39.83,0.15883,0.117026,0.2729,0.99
196,-100,-120.0,100,2.75,4.0,-49.04,8.4465,-74,0.19,39.93,0.141823,0.103525,0.0673,0.997
197,-100,-120.0,100,2.75,4.5,-48.94,8.328,-73,0.2,39.93,0.129697,0.0938,0.0969,0.996
198,-100,-120.0,100,2.75,5.0,-48.93,8.8846,-79,0.23,39.93,0.139383,0.098965,0.1073,0.9957
199,-100,-120.0,100,2.75,5.5,-49.23,8.6434,-77,1.06,39.57,0.153623,0.110672,0.7857,0.9766
200,-100,-120.0,100,2.75,6.0,-49.21,9.2538,-82,0.17,39.93,0.13138,0.095051,0.1099,0.996
202,-100,-120.0,100,2.75,7.0,-49.13,9.6027,-83,0.44,39.84,0.141968,0.102384,0.2421,0.992
201,-100,-120.0,100,2.75,6.5,-48.99,9.6794,-83,0.35,39.86,0.147887,0.111571,0.2057,0.9926
203,-100,-120.0,100,2.75,7.5,-49.21,10.626,-87,0.19,39.92,0.135923,0.109764,0.048,0.9977
204,-100,-120.0,100,2.75,8.0,-48.58,10.3396,-91,0.39,39.87,0.166814,0.121399,0.2249,0.9923
205,-100,-120.0,100,2.75,8.5,-48.55,10.9021,-87,0.28,39.9,0.135416,0.109442,0.0683,0.9956
206,-100,-120.0,100,2.75,9.0,-48.81,11.5632,-91,0.14,39.94,0.138933,0.101274,0.0749,0.997
207,-100,-120.0,100,2.75,9.5,-48.6,11.6946,-91,0.2,39.91,0.15262,0.118231,0.0816,0.997
208,-100,-120.0,100,2.75,10.0,-49.09,12.1575,-100,0.16,39.95,0.139881,0.100352,0.0849,0.9973
209,-100,-120.0,100,2.75,10.5,-49.13,12.5525,-95,0.1,39.97,0.133795,0.095657,0.0754,0.9973
210,-100,-120.0,100,2.75,11.0,-48.52,12.5841,-98,0.15,39.95,0.136901,0.099679,0.0836,0.9973
211,-100,-120.0,100,2.75,11.5,-49.13,13.0644,-96,0.28,39.9,0.131019,0.096707,0.1253,0.9943
212,-100,-120.0,100,2.75,12.0,-48.49,13.7062,-100,0.23,39.92,0.135478,0.097895,0.1246,0.995
213,-100,-120.0,100,2.75,12.5,-49.01,14.1697,-100,0.23,39.92,0.149536,0.111578,0.1066,0.9953
214,-100,-120.0,100,2.75,13.0,-49.59,14.8322,-100,0.68,39.75,0.156627,0.11822,0.4367,0.9849
215,-100,-120.0,100,2.75,13.5,-49.21,15.0333,-100,0.12,39.96,0.138418,0.101309,0.0705,0.9973
216,-100,-120.0,100,2.75,14.0,-48.35,15.801,-100,0.29,39.91,0.145329,0.113521,0.1843,0.9946
217,-100,-120.0,100,3.0,1.0,-44.22,8.1935,-59,0.18,39.94,0.142808,0.105798,0.0774,0.997
218,-100,-120.0,100,3.0,1.5,-44.4,7.7955,-59,0.21,39.93,0.140085,0.103676,0.103,0.996
219,-100,-120.0,100,3.0,2.0,-43.89,7.7165,-62,0.2,39.92,0.136648,0.097604,0.1273,0.9957
220,-100,-120.0,100,3.0,2.5,-43.99,8.0303,-63,0.29,39.9,0.129828,0.101807,0.1226,0.9957
221,-100,-120.0,100,3.0,3.0,-44.42,8.4497,-66,0.19,39.93,0.131057,0.096075,0.0875,0.9967
222,-100,-120.0,100,3.0,3.5,-44.26,8.1497,-66,0.25,39.9,0.134094,0.101504,0.1313,0.9953
223,-100,-120.0,100,3.0,4.0,-44.85,8.0303,-69,0.22,39.91,0.137307,0.105553,0.1109,0.9957
226,-100,-120.0,100,3.0,5.5,-44.54,9.2428,-75,0.37,39.87,0.150275,0.118333,0.1781,0.9916
224,-100,-120.0,100,3.0,4.5,-43.63,8.8211,-71,0.14,39.95,0.143416,0.104592,0.0649,0.9977
228,-100,-120.0,100,3.0,6.5,-44.56,10.1494,-78,0.21,39.91,0.156889,0.110834,0.1222,0.995
225,-100,-120.0,100,3.0,5.0,-44.71,8.7894,-73,0.64,39.73,0.163827,0.117744,0.3257,0.989
