id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
8858,-100,-73.0,40,3.5,12.0,-57.22,15.324,-100,77.66,26.8,3.192063,1.645151,6.4905,0.0991
8860,-100,-83.0,40,3.5,12.0,-58.59,15.4784,-100,75.17,29.78,2.534803,1.187666,5.1091,0.1841
8862,-100,-73.0,40,4.0,6.0,-53.09,12.901,-88,75.71,29.15,2.42699,1.171361,5.6533,0.1618
8864,-100,-83.0,40,4.0,6.0,-53.9,12.7218,-90,76.17,28.59,2.332438,1.308836,7.4577,0.1279
8863,-100,-78.0,40,4.0,6.0,-53.03,12.8493,-88,75.28,29.67,2.350674,1.156224,5.2472,0.1751
8866,-100,-73.0,40,4.0,8.0,-52.03,13.718,-94,75.51,29.4,2.486254,1.340795,7.2795,0.1452
8865,-100,-68.0,40,4.0,8.0,-51.87,13.7888,-96,76.99,27.6,2.955983,1.6119,6.4447,0.117
8867,-100,-78.0,40,4.0,8.0,-52.59,14.1215,-97,76.1,28.69,2.403315,1.100543,4.2013,0.1756
8869,-100,-68.0,40,4.0,10.0,-50.0,15.6001,-100,76.74,27.91,2.895386,1.629006,8.2189,0.1125
8868,-100,-83.0,40,4.0,8.0,-53.13,13.6798,-94,74.39,30.76,2.287995,1.082934,5.2249,0.1732
8870,-100,-73.0,40,4.0,10.0,-52.05,15.1652,-100,76.48,28.22,2.621512,1.139089,3.6719,0.1577
8871,-100,-78.0,40,4.0,10.0,-52.64,15.2667,-100,74.57,30.5,2.397549,1.188814,4.7743,0.1765
8872,-100,-83.0,40,4.0,10.0,-52.83,15.353,-100,75.99,28.81,2.324703,1.061876,4.2308,0.1684
8873,-100,-68.0,40,4.0,12.0,-51.62,16.1041,-100,77.99,26.42,3.202867,1.647268,6.4153,0.1168
8874,-100,-73.0,40,4.0,12.0,-51.83,16.5323,-100,76.19,28.57,2.728874,1.196374,3.7673,0.1702
8881,-100,-70.0,40,1.5,15.0,-79.34,14.0425,-100,88.59,13.69,6.014936,2.325593,5.5383,0.0588
8880,-100,-75.0,40,1.5,15.0,-79.23,14.3138,-100,84.95,18.06,5.36796,1.771809,4.966,0.099
8875,-100,-78.0,40,4.0,12.0,-52.2,16.6506,-100,74.73,30.31,2.476404,1.071561,3.4508,0.2034
8876,-100,-83.0,40,4.0,12.0,-52.97,16.8052,-100,76.19,28.59,2.484354,1.177452,5.1723,0.1855
8878,-100,-85.0,40,1.5,15.0,-79.49,14.1013,-100,80.92,22.91,4.286076,2.047324,6.4005,0.1208
8879,-100,-80.0,40,1.5,15.0,-80.11,14.0733,-100,82.25,21.3,4.919394,1.918175,5.4234,0.1217
8877,-100,-90.0,40,1.5,15.0,-79.95,14.0983,-100,79.99,24.01,4.062547,1.96539,6.6376,0.1134
8885,-100,-75.0,40,1.5,17.0,-78.92,15.3406,-100,84.91,18.11,5.549964,2.523258,5.6252,0.0796
8884,-100,-80.0,40,1.5,17.0,-78.55,15.6302,-100,81.67,22.0,4.707745,2.359463,7.7721,0.0975
8883,-100,-85.0,40,1.5,17.0,-79.0,15.4214,-100,78.94,25.27,4.015221,1.786847,6.3278,0.114
8882,-100,-90.0,40,1.5,17.0,-79.16,15.4289,-100,79.49,24.61,3.774013,1.811885,7.8933,0.1275
