id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
39,-100,-90.0,100,1.25,6.5,-78.48,8.0437,-100,27.52,57.97,0.510783,0.335683,5.2976,0.5801
43,-100,-90.0,100,1.25,8.5,-76.46,9.3789,-100,29.89,56.09,0.533706,0.40417,7.2575,0.5973
41,-100,-90.0,100,1.25,7.5,-77.38,8.7569,-100,29.21,56.64,0.510315,0.374024,6.2711,0.5829
40,-100,-90.0,100,1.25,7.0,-77.8,8.6993,-100,28.68,57.06,0.520652,0.35784,5.9787,0.5554
46,-100,-90.0,100,1.25,10.0,-77.84,10.6199,-100,31.57,54.74,0.57378,0.412839,8.2091,0.5185
45,-100,-90.0,100,1.25,9.5,-77.05,10.5565,-100,27.11,58.31,0.491123,0.317134,3.3875,0.6751
42,-100,-90.0,100,1.25,8.0,-78.09,9.4199,-100,28.13,57.5,0.499682,0.325246,3.9409,0.6231
44,-100,-90.0,100,1.25,9.0,-76.74,9.6206,-100,27.04,58.36,0.489017,0.318454,3.5747,0.6725
48,-100,-90.0,100,1.25,11.0,-76.71,11.8914,-100,29.31,56.55,0.527546,0.356172,5.0758,0.6319
47,-100,-90.0,100,1.25,10.5,-77.24,11.3507,-100,29.27,56.59,0.512184,0.341384,3.9826,0.6236
52,-100,-90.0,100,1.25,13.0,-77.51,13.0532,-100,34.55,52.35,0.646905,0.455092,7.9741,0.5588
49,-100,-90.0,100,1.25,11.5,-77.88,11.8325,-100,31.27,54.99,0.576341,0.37064,4.4658,0.6128
50,-100,-90.0,100,1.25,12.0,-76.06,12.7298,-100,29.88,56.1,0.551528,0.369801,5.6305,0.5809
51,-100,-90.0,100,1.25,12.5,-76.89,13.0322,-100,32.98,53.63,0.575771,0.391169,5.3945,0.5793
54,-100,-90.0,100,1.25,14.0,-76.6,14.2796,-100,32.77,53.78,0.605059,0.404348,6.3109,0.5502
53,-100,-90.0,100,1.25,13.5,-76.58,13.3305,-100,30.06,55.96,0.539017,0.366718,6.3152,0.5668
58,-100,-90.0,100,1.5,2.5,-72.4,6.3054,-93,24.07,60.75,0.393035,0.258465,1.8885,0.7081
55,-100,-90.0,100,1.5,1.0,-72.97,5.6523,-89,24.33,60.54,0.393724,0.238922,1.3474,0.7381
56,-100,-90.0,100,1.5,1.5,-72.82,5.5405,-86,24.03,60.78,0.418544,0.261561,1.1078,0.7431
57,-100,-90.0,100,1.5,2.0,-73.37,5.2848,-88,25.83,59.34,0.413933,0.251868,1.9026,0.7169
59,-100,-90.0,100,1.5,3.0,-72.22,6.7041,-93,23.85,60.93,0.427642,0.273142,2.5685,0.7111
60,-100,-90.0,100,1.5,3.5,-72.61,6.353,-97,23.7,61.04,0.413994,0.266695,2.1339,0.7243
61,-100,-90.0,100,1.5,4.0,-72.68,6.6326,-97,24.69,60.25,0.391448,0.249613,1.7646,0.7211
62,-100,-90.0,100,1.5,4.5,-73.23,6.8264,-100,24.71,60.23,0.429485,0.259212,1.2456,0.7321
63,-100,-90.0,100,1.5,5.0,-72.82,7.6471,-100,24.01,60.79,0.385578,0.236974,1.1254,0.7429
64,-100,-90.0,100,1.5,5.5,-72.79,8.144,-100,24.38,60.5,0.407132,0.254286,0.9414,0.7371
65,-100,-90.0,100,1.5,6.0,-72.42,7.6667,-100,24.23,60.62,0.407115,0.26598,2.8317,0.6935
66,-100,-90.0,100,1.5,6.5,-72.77,8.3764,-100,24.08,60.73,0.425696,0.274143,1.6263,0.7324
68,-100,-90.0,100,1.5,7.5,-72.21,9.6331,-100,24.78,60.18,0.425179,0.2728,2.2469,0.7041
67,-100,-90.0,100,1.5,7.0,-72.65,8.9526,-100,24.16,60.67,0.416465,0.271753,2.2664,0.7156
69,-100,-90.0,100,1.5,8.0,-75.7,9.5499,-100,27.25,58.19,0.463207,0.325219,5.2045,0.6154
70,-100,-90.0,100,1.5,8.5,-72.72,10.0503,-100,25.71,59.43,0.457111,0.302994,3.0752,0.6958
71,-100,-90.0,100,1.5,9.0,-72.98,10.4358,-100,26.48,58.82,0.46914,0.307549,3.1766,0.6705
72,-100,-90.0,100,1.5,9.5,-72.79,11.2113,-100,25.25,59.8,0.456159,0.2913,1.9909,0.7091
73,-100,-90.0,100,1.5,10.0,-74.46,11.2494,-100,28.39,57.3,0.506055,0.331015,3.5186,0.6652
74,-100,-90.0,100,1.5,10.5,-72.1,11.6799,-100,26.73,58.62,0.468411,0.33586,5.4275,0.6299
75,-100,-90.0,100,1.5,11.0,-71.87,12.244,-100,25.31,59.76,0.438722,0.284009,2.5301,0.7045
78,-100,-90.0,100,1.5,12.5,-73.07,13.2732,-100,28.13,57.5,0.5036,0.32539,2.0449,0.6738
77,-100,-90.0,100,1.5,12.0,-73.19,12.7547,-100,26.89,58.5,0.463729,0.317826,4.474,0.6423
79,-100,-90.0,100,1.5,13.0,-73.2,13.937,-100,29.94,56.05,0.538948,0.383072,6.7708,0.5588
76,-100,-90.0,100,1.5,11.5,-72.65,12.6112,-100,26.67,58.67,0.471486,0.307281,2.9761,0.6706
80,-100,-90.0,100,1.5,13.5,-73.06,14.4905,-100,29.69,56.25,0.536128,0.381604,7.5285,0.5245
81,-100,-90.0,100,1.5,14.0,-72.06,14.4728,-100,28.41,57.27,0.506178,0.32141,2.5589,0.6732
83,-100,-90.0,100,1.75,1.5,-69.36,6.6327,-84,24.84,60.13,0.452707,0.266458,1.2538,0.7344
82,-100,-90.0,100,1.75,1.0,-68.69,5.5683,-82,24.58,60.34,0.413874,0.260629,0.9745,0.7389
84,-100,-90.0,100,1.75,2.0,-68.83,6.4145,-87,24.15,60.68,0.407295,0.260149,1.5666,0.7193
85,-100,-90.0,100,1.75,2.5,-69.62,6.3379,-91,24.39,60.49,0.421629,0.283288,2.8424,0.7053
86,-100,-90.0,100,1.75,3.0,-69.68,7.49,-93,24.39,60.49,0.395537,0.241185,1.12,0.7329
87,-100,-90.0,100,1.75,3.5,-69.55,6.3491,-91,23.62,61.11,0.401764,0.254211,1.0539,0.7479
88,-100,-90.0,100,1.75,4.0,-69.63,6.9019,-94,23.02,61.59,0.370325,0.225001,0.7329,0.7594
89,-100,-90.0,100,1.75,4.5,-69.73,6.5527,-97,24.31,60.55,0.384408,0.242114,1.5039,0.7314
90,-100,-90.0,100,1.75,5.0,-69.21,7.4815,-99,23.38,61.29,0.38918,0.238813,0.5456,0.7605
91,-100,-90.0,100,1.75,5.5,-68.94,9.2389,-100,24.65,60.28,0.406739,0.265359,1.9568,0.7197
92,-100,-90.0,100,1.75,6.0,-68.16,8.4877,-100,24.3,60.56,0.397344,0.259738,1.6723,0.7188
93,-100,-90.0,100,1.75,6.5,-68.31,9.0977,-100,23.15,61.49,0.389852,0.242701,1.1866,0.7443
95,-100,-90.0,100,1.75,7.5,-68.1,9.9223,-100,24.37,60.5,0.409706,0.270291,2.7592,0.6937
96,-100,-90.0,100,1.75,8.0,-68.52,9.9485,-100,23.23,61.42,0.38981,0.241483,0.7349,0.7589
94,-100,-90.0,100,1.75,7.0,-68.29,8.5656,-100,24.79,60.17,0.413068,0.25998,1.2127,0.7222
98,-100,-90.0,100,1.75,9.0,-68.89,10.5251,-100,23.31,61.35,0.394237,0.240675,1.0027,0.7481
97,-100,-90.0,100,1.75,8.5,-68.73,11.0133,-100,25.11,59.91,0.425406,0.267405,1.6425,0.7073
99,-100,-90.0,100,1.75,9.5,-69.56,11.2145,-100,25.96,59.23,0.421327,0.263794,1.9249,0.717
100,-100,-90.0,100,1.75,10.0,-67.45,11.3903,-100,24.88,60.1,0.425195,0.285537,2.7962,0.6994
102,-100,-90.0,100,1.75,11.0,-68.75,12.4631,-100,25.08,59.93,0.444858,0.292844,3.0526,0.6655
104,-100,-90.0,100,1.75,12.0,-69.08,13.2938,-100,26.44,58.84,0.481141,0.323655,4.0874,0.6681
101,-100,-90.0,100,1.75,10.5,-68.56,11.8457,-100,24.19,60.65,0.422151,0.257491,1.1255,0.7383
103,-100,-90.0,100,1.75,11.5,-70.21,12.8788,-100,26.48,58.82,0.475589,0.309697,2.8433,0.6726
105,-100,-90.0,100,1.75,12.5,-68.18,13.6849,-100,26.98,58.42,0.475624,0.325971,4.0504,0.6673
106,-100,-90.0,100,1.75,13.0,-68.95,14.1465,-100,25.84,59.33,0.456677,0.284951,1.7369,0.7065
108,-100,-90.0,100,1.75,14.0,-68.34,15.0061,-100,26.61,58.72,0.472314,0.300916,2.3136,0.6836
107,-100,-90.0,100,1.75,13.5,-68.39,14.5585,-100,24.93,60.07,0.433919,0.265004,1.3749,0.7263
109,-100,-90.0,100,2.0,1.0,-64.19,5.6989,-78,24.71,60.23,0.446162,0.298093,2.4778,0.7033
112,-100,-90.0,100,2.0,2.5,-64.84,7.0891,-88,24.57,60.34,0.402492,0.265805,2.3838,0.6986
110,-100,-90.0,100,2.0,1.5,-65.45,7.1909,-83,24.88,60.09,0.41344,0.257451,1.2629,0.7297
114,-100,-90.0,100,2.0,3.5,-63.63,7.5029,-89,24.84,60.14,0.388023,0.234722,1.9273,0.7247
111,-100,-90.0,100,2.0,2.0,-64.88,8.4303,-84,24.19,60.65,0.407894,0.253811,1.3981,0.7403
115,-100,-90.0,100,2.0,4.0,-64.5,6.5438,-87,23.26,61.4,0.398228,0.252406,0.913,0.7454
113,-100,-90.0,100,2.0,3.0,-65.45,7.1568,-86,23.84,60.93,0.400344,0.242677,1.0954,0.7451
116,-100,-90.0,100,2.0,4.5,-63.33,7.4963,-93,23.34,61.33,0.397083,0.239859,0.796,0.7547
117,-100,-90.0,100,2.0,5.0,-63.84,8.5905,-99,23.37,61.3,0.390924,0.2452,1.0494,0.7528
118,-100,-90.0,100,2.0,5.5,-62.75,9.2485,-94,25.92,59.26,0.386593,0.246733,2.0047,0.7089
119,-100,-90.0,100,2.0,6.0,-64.14,8.3674,-95,24.03,60.78,0.404622,0.258448,1.3039,0.7421
120,-100,-90.0,100,2.0,6.5,-64.74,9.8349,-100,23.72,61.03,0.398984,0.252025,1.094,0.7373
122,-100,-90.0,100,2.0,7.5,-64.2,10.4104,-100,24.62,60.31,0.394902,0.254152,2.4921,0.7104
121,-100,-90.0,100,2.0,7.0,-63.58,9.5002,-100,23.46,61.24,0.395706,0.255907,1.2319,0.7383
123,-100,-90.0,100,2.0,8.0,-63.44,11.3265,-100,23.88,60.9,0.405105,0.25373,1.4809,0.7253
125,-100,-90.0,100,2.0,9.0,-64.58,12.3428,-100,23.7,61.05,0.414749,0.259622,1.4405,0.7388
126,-100,-90.0,100,2.0,9.5,-63.07,11.37,-100,23.92,60.87,0.393955,0.249401,1.6275,0.7415
124,-100,-90.0,100,2.0,8.5,-62.61,10.3374,-100,24.44,60.45,0.408106,0.245513,0.6308,0.747
127,-100,-90.0,100,2.0,10.0,-64.2,12.0118,-100,24.23,60.62,0.405146,0.269683,1.8023,0.7287
128,-100,-90.0,100,2.0,10.5,-63.21,12.2999,-100,24.28,60.57,0.428886,0.278206,3.1489,0.672
129,-100,-90.0,100,2.0,11.0,-63.15,12.5005,-100,23.5,61.2,0.394977,0.243185,1.1881,0.744
130,-100,-90.0,100,2.0,11.5,-63.18,13.1975,-100,24.24,60.61,0.417392,0.271133,2.3045,0.7202
131,-100,-90.0,100,2.0,12.0,-63.25,13.2835,-100,23.25,61.4,0.39432,0.245457,0.8192,0.7584
132,-100,-90.0,100,2.0,12.5,-64.46,14.6807,-100,25.55,59.57,0.449226,0.302614,3.0477,0.6989
134,-100,-90.0,100,2.0,13.5,-63.61,14.6825,-100,24.97,60.02,0.444902,0.284664,2.2104,0.7106
133,-100,-90.0,100,2.0,13.0,-62.36,14.0678,-100,26.0,59.19,0.424792,0.272095,2.0694,0.6904
135,-100,-90.0,100,2.0,14.0,-64.0,15.1521,-100,27.18,58.26,0.478466,0.316304,3.9166,0.6571
136,-100,-90.0,100,2.25,1.0,-59.64,7.5748,-74,24.23,60.62,0.415857,0.247096,1.1284,0.7379
140,-100,-90.0,100,2.25,3.0,-59.76,7.7642,-84,24.2,60.65,0.397034,0.241545,1.1435,0.74
137,-100,-90.0,100,2.25,1.5,-60.83,7.437,-78,24.75,60.2,0.406756,0.246503,1.0795,0.7386
138,-100,-90.0,100,2.25,2.0,-59.45,7.5477,-77,23.05,61.56,0.392203,0.243241,1.2387,0.7411
139,-100,-90.0,100,2.25,2.5,-58.44,8.6765,-81,23.34,61.34,0.416105,0.263339,2.4873,0.7148
142,-100,-90.0,100,2.25,4.0,-59.52,7.8142,-87,27.47,58.03,0.447256,0.326694,4.627,0.6024
141,-100,-90.0,100,2.25,3.5,-60.18,8.0342,-86,23.5,61.2,0.393662,0.246889,1.3821,0.7307
143,-100,-90.0,100,2.25,4.5,-59.33,8.5466,-88,24.06,60.76,0.418136,0.278092,1.9566,0.7221
144,-100,-90.0,100,2.25,5.0,-60.4,8.4861,-89,24.65,60.28,0.428956,0.280145,2.1355,0.7104
146,-100,-90.0,100,2.25,6.0,-60.46,10.0679,-98,23.29,61.37,0.380114,0.238138,1.3197,0.7448
145,-100,-90.0,100,2.25,5.5,-60.16,9.4207,-96,23.64,61.09,0.391952,0.240954,0.9621,0.7451
147,-100,-90.0,100,2.25,6.5,-59.56,10.0553,-96,22.98,61.62,0.393876,0.244208,0.9781,0.7572
150,-100,-90.0,100,2.25,8.0,-61.58,10.2066,-100,23.76,60.99,0.395279,0.238893,1.4523,0.7377
148,-100,-90.0,100,2.25,7.0,-60.37,9.8785,-100,24.16,60.67,0.410185,0.273608,2.8485,0.6913
151,-100,-90.0,100,2.25,8.5,-59.25,10.7269,-100,23.44,61.26,0.39607,0.253971,1.3595,0.7422
149,-100,-90.0,100,2.25,7.5,-59.14,10.8003,-100,24.77,60.19,0.392894,0.251373,1.5545,0.7318
152,-100,-90.0,100,2.25,9.0,-59.8,11.1203,-100,23.09,61.52,0.393419,0.241381,0.6749,0.7595
153,-100,-90.0,100,2.25,9.5,-60.8,11.8452,-100,23.89,60.89,0.406054,0.27021,2.6423,0.7076
155,-100,-90.0,100,2.25,10.5,-59.9,12.5423,-100,24.71,60.23,0.436433,0.291691,2.8075,0.7041
154,-100,-90.0,100,2.25,10.0,-59.89,12.6091,-100,25.59,59.54,0.408676,0.241357,1.5388,0.7239
156,-100,-90.0,100,2.25,11.0,-60.09,13.8533,-100,24.43,60.46,0.4032,0.250409,1.4532,0.7357
157,-100,-90.0,100,2.25,11.5,-60.45,14.0564,-100,23.93,60.86,0.409475,0.253116,1.5084,0.7317
158,-100,-90.0,100,2.25,12.0,-58.71,14.0903,-100,23.84,60.93,0.398155,0.246769,1.4187,0.739
159,-100,-90.0,100,2.25,12.5,-59.78,14.2728,-100,24.58,60.34,0.422571,0.286816,3.1664,0.6881
164,-100,-90.0,100,2.5,1.5,-54.92,8.4475,-78,22.91,61.67,0.386888,0.235722,1.1882,0.7532
161,-100,-90.0,100,2.25,13.5,-59.37,16.3442,-100,25.04,59.97,0.408356,0.253772,1.326,0.7225
162,-100,-90.0,100,2.25,14.0,-59.55,16.4456,-100,25.88,59.31,0.4181,0.269184,2.0017,0.6973
163,-100,-90.0,100,2.5,1.0,-55.37,9.3006,-72,22.81,61.76,0.385663,0.241684,1.1173,0.7439
160,-100,-90.0,100,2.25,13.0,-59.87,14.787,-100,25.95,59.25,0.445172,0.280909,1.5163,0.7175
165,-100,-90.0,100,2.5,2.0,-54.65,9.0848,-75,23.43,61.27,0.402261,0.256701,1.3796,0.7463
166,-100,-90.0,100,2.5,2.5,-55.68,7.9841,-77,24.8,60.17,0.434481,0.296745,3.0186,0.703
167,-100,-90.0,100,2.5,3.0,-54.2,8.9764,-80,22.69,61.85,0.378124,0.234904,0.8833,0.7577
168,-100,-90.0,100,2.5,3.5,-56.5,8.1882,-82,23.83,60.94,0.391152,0.242163,1.1894,0.7405
169,-100,-90.0,100,2.5,4.0,-53.51,8.6585,-79,24.03,60.78,0.39835,0.25466,1.8103,0.7261
170,-100,-90.0,100,2.5,4.5,-56.13,9.3253,-86,22.68,61.86,0.39483,0.232429,0.8078,0.7534
171,-100,-90.0,100,2.5,5.0,-54.08,8.962,-83,24.65,60.28,0.389838,0.248642,1.6593,0.7309
174,-100,-90.0,100,2.5,6.5,-55.84,10.6721,-93,24.7,60.24,0.376254,0.219614,2.0241,0.7208
172,-100,-90.0,100,2.5,5.5,-56.3,9.5495,-92,24.84,60.14,0.421219,0.26337,1.6423,0.7243
173,-100,-90.0,100,2.5,6.0,-56.19,9.355,-92,23.83,60.93,0.398188,0.251744,0.9602,0.7459
175,-100,-90.0,100,2.5,7.0,-55.67,11.2711,-93,22.8,61.75,0.385724,0.23018,0.5338,0.766
176,-100,-90.0,100,2.5,7.5,-55.59,11.4667,-97,23.52,61.2,0.405129,0.251143,1.002,0.7512
177,-100,-90.0,100,2.5,8.0,-55.98,10.9641,-97,25.71,59.43,0.380569,0.234861,1.9107,0.7164
178,-100,-90.0,100,2.5,8.5,-54.37,11.653,-100,24.39,60.48,0.400315,0.25319,0.8856,0.7465
179,-100,-90.0,100,2.5,9.0,-55.95,11.8461,-100,23.34,61.33,0.394407,0.247837,1.1807,0.7444
180,-100,-90.0,100,2.5,9.5,-54.18,12.2875,-100,24.32,60.55,0.419683,0.271744,2.127,0.7233
183,-100,-90.0,100,2.5,11.0,-54.11,13.9376,-100,23.85,60.92,0.398511,0.256923,2.0347,0.7176
181,-100,-90.0,100,2.5,10.0,-55.23,13.2452,-100,24.41,60.48,0.418852,0.27637,3.2571,0.6783
182,-100,-90.0,100,2.5,10.5,-55.58,13.555,-100,24.28,60.58,0.406218,0.254773,1.3542,0.7329
186,-100,-90.0,100,2.5,12.5,-54.76,14.9279,-100,24.23,60.61,0.412526,0.276648,2.9207,0.6885
185,-100,-90.0,100,2.5,12.0,-55.26,14.6467,-100,24.39,60.49,0.386092,0.240144,1.5469,0.7378
187,-100,-90.0,100,2.5,13.0,-55.25,15.751,-100,23.92,60.87,0.415077,0.259567,1.9279,0.7255
184,-100,-90.0,100,2.5,11.5,-54.66,14.893,-100,23.48,61.22,0.394442,0.25259,1.7164,0.7295
188,-100,-90.0,100,2.5,13.5,-56.13,15.6083,-100,24.22,60.61,0.417202,0.254862,1.1744,0.7368
190,-100,-90.0,100,2.75,1.0,-52.5,8.7097,-72,23.35,61.31,0.387554,0.242958,1.1927,0.7476
191,-100,-90.0,100,2.75,1.5,-51.14,9.5149,-75,23.26,61.39,0.40433,0.261219,1.6519,0.729
189,-100,-90.0,100,2.5,14.0,-54.98,16.5081,-100,23.55,61.17,0.400741,0.244721,1.0857,0.7386
192,-100,-90.0,100,2.75,2.0,-51.52,8.385,-72,23.64,61.09,0.386114,0.240254,1.672,0.7368
194,-100,-90.0,100,2.75,3.0,-51.31,9.305,-73,23.43,61.26,0.379163,0.22813,1.0645,0.7513
193,-100,-90.0,100,2.75,2.5,-50.65,8.7583,-76,24.06,60.74,0.404361,0.252542,1.9671,0.7214
197,-100,-90.0,100,2.75,4.5,-50.63,9.6463,-81,23.94,60.86,0.377813,0.241034,2.0285,0.7105
195,-100,-90.0,100,2.75,3.5,-51.52,10.2345,-80,23.36,61.32,0.391071,0.242255,1.1616,0.7441
196,-100,-90.0,100,2.75,4.0,-49.9,8.7449,-83,24.0,60.8,0.406843,0.271938,2.5067,0.7126
198,-100,-90.0,100,2.75,5.0,-50.63,10.3205,-81,23.74,61.01,0.403758,0.261018,1.8008,0.7274
200,-100,-90.0,100,2.75,6.0,-50.41,9.9046,-83,24.26,60.6,0.388649,0.242606,1.7861,0.737
199,-100,-90.0,100,2.75,5.5,-49.9,10.5162,-85,22.42,62.07,0.373818,0.223824,0.6638,0.7619
201,-100,-90.0,100,2.75,6.5,-49.8,10.9756,-88,22.47,62.03,0.36767,0.228589,1.0455,0.7527
202,-100,-90.0,100,2.75,7.0,-50.64,10.5422,-88,24.21,60.63,0.405572,0.257071,2.2024,0.7042
203,-100,-90.0,100,2.75,7.5,-51.21,12.0313,-94,25.19,59.85,0.39135,0.246511,1.5166,0.7154
204,-100,-90.0,100,2.75,8.0,-51.59,12.099,-95,23.99,60.79,0.428294,0.287774,2.5597,0.7119
205,-100,-90.0,100,2.75,8.5,-51.8,12.8049,-100,23.37,61.31,0.378486,0.231235,1.1388,0.7428
206,-100,-90.0,100,2.75,9.0,-51.35,11.9361,-100,24.58,60.34,0.410898,0.266671,1.6338,0.7232
208,-100,-90.0,100,2.75,10.0,-49.94,12.9945,-100,22.9,61.68,0.393974,0.238579,1.2949,0.7433
207,-100,-90.0,100,2.75,9.5,-50.39,13.2951,-100,23.69,61.06,0.405164,0.252107,1.7339,0.7231
209,-100,-90.0,100,2.75,10.5,-51.14,13.6312,-100,23.99,60.81,0.392681,0.240603,1.0269,0.7439
210,-100,-90.0,100,2.75,11.0,-50.74,14.3741,-100,24.05,60.77,0.399865,0.26292,1.8266,0.7275
212,-100,-90.0,100,2.75,12.0,-50.79,16.0286,-100,23.46,61.23,0.387512,0.255439,2.5138,0.7244
211,-100,-90.0,100,2.75,11.5,-50.69,15.343,-100,23.47,61.22,0.375511,0.225726,1.8142,0.7236
214,-100,-90.0,100,2.75,13.0,-52.12,15.3812,-100,24.58,60.34,0.40296,0.250531,1.6193,0.7301
213,-100,-90.0,100,2.75,12.5,-51.88,15.2978,-100,23.22,61.43,0.391092,0.240703,0.736,0.7501
215,-100,-90.0,100,2.75,13.5,-50.43,15.8904,-100,23.12,61.5,0.37685,0.233664,1.198,0.7483
216,-100,-90.0,100,2.75,14.0,-50.49,16.8885,-100,24.56,60.36,0.399188,0.252739,1.4496,0.7215
217,-100,-90.0,100,3.0,1.0,-47.31,10.7642,-70,24.67,60.25,0.389538,0.23643,1.71,0.7255
218,-100,-90.0,100,3.0,1.5,-45.7,10.1619,-69,22.76,61.8,0.389248,0.234668,1.0101,0.7534
219,-100,-90.0,100,3.0,2.0,-47.13,11.2481,-73,23.54,61.17,0.411224,0.244542,1.114,0.7451
220,-100,-90.0,100,3.0,2.5,-46.89,10.6824,-76,23.65,61.07,0.388095,0.237617,1.0827,0.7397
221,-100,-90.0,100,3.0,3.0,-45.76,10.6432,-70,23.92,60.87,0.396306,0.254297,1.9026,0.7252
223,-100,-90.0,100,3.0,4.0,-47.15,10.4439,-76,23.8,60.96,0.402366,0.262053,1.8474,0.7258
222,-100,-90.0,100,3.0,3.5,-48.08,11.0885,-78,23.63,61.1,0.394599,0.24314,0.8215,0.7486
224,-100,-90.0,100,3.0,4.5,-47.3,10.3679,-79,23.21,61.43,0.397417,0.232425,1.3997,0.7436
225,-100,-90.0,100,3.0,5.0,-45.94,11.2473,-86,23.32,61.35,0.399702,0.252649,2.1486,0.7147
